iter	Logloss
1506	0.03482391834
1507	0.03480459849
1508	0.03476969401
1509	0.03475895723
1510	0.0347555836
1511	0.0347358942
1512	0.03471120199
1513	0.03469284773
1514	0.03468143145
1515	0.03466479381
1516	0.03464098771
1517	0.03456567128
1518	0.03449662924
1519	0.03449340661
1520	0.03444943428
1521	0.03444668452
1522	0.0343939503
1523	0.03432629903
1524	0.0342942675
1525	0.03429173628
1526	0.03428736925
1527	0.03426915805
1528	0.03425016403
1529	0.03419459661
1530	0.0341917038
1531	0.03412480354
1532	0.03411215941
1533	0.03403298855
1534	0.03402758837
1535	0.03400625388
1536	0.03399974505
1537	0.03399138848
1538	0.03392250538
1539	0.0338894248
1540	0.03388606707
1541	0.03382722139
1542	0.03375484943
1543	0.03375011285
1544	0.03373172283
1545	0.03371489445
1546	0.03367195924
1547	0.03366873662
1548	0.03363351822
1549	0.03360416094
1550	0.0335368673
1551	0.03352649212
1552	0.03352196217
1553	0.03344558875
1554	0.03341976802
1555	0.03335025311
1556	0.03332730532
1557	0.03330417077
1558	0.0332887133
1559	0.03328532378
1560	0.03327343464
1561	0.03325803677
1562	0.03322349389
1563	0.03320843379
1564	0.03320538203
1565	0.03319345713
1566	0.03314399719
1567	0.0331300656
1568	0.03312637409
1569	0.03310834368
1570	0.03310493032
1571	0.0331022501
1572	0.03308898807
1573	0.03307163715
1574	0.03306876818
1575	0.03300817609
1576	0.03300550381
1577	0.03296374877
1578	0.03294912577
1579	0.03294347723
1580	0.03294056058
1581	0.0329375128
1582	0.03293401996
1583	0.03289330204
1584	0.03287659089
1585	0.0328271548
1586	0.03275990486
1587	0.0327194492
1588	0.03270676335
1589	0.03270405928
1590	0.03269244234
1591	0.03268850247
1592	0.0326488773
1593	0.03258641958
1594	0.03257045348
1595	0.03255424897
1596	0.03251455426
1597	0.03249114156
1598	0.03246193926
1599	0.03238774935
1600	0.03235371908
1601	0.03235024611
1602	0.03228937189
1603	0.03225511312
1604	0.03225243489
1605	0.0322058777
1606	0.03217351039
1607	0.03215160966
1608	0.03212347627
1609	0.03212103446
1610	0.03209368189
1611	0.03207855225
1612	0.03206548293
1613	0.03205990593
1614	0.03205689589
1615	0.03205121557
1616	0.03203862309
1617	0.0320357581
1618	0.0319765687
1619	0.03196183443
1620	0.0319593211
1621	0.03195666273
1622	0.03195413947
1623	0.03195179502
1624	0.03193618854
1625	0.03192389011
1626	0.03190335234
1627	0.03185524543
1628	0.03185287515
1629	0.03184314171
1630	0.03183799585
1631	0.03181803028
1632	0.03175902367
1633	0.03174575766
1634	0.03174343904
1635	0.03174075683
1636	0.03172547619
1637	0.03168792923
1638	0.03168553909
1639	0.03167285522
1640	0.03167050481
1641	0.03163337708
1642	0.03159710964
1643	0.03159457445
1644	0.03157215118
1645	0.0315678517
1646	0.03156554103
1647	0.03152940869
1648	0.03150089383
1649	0.03148310184
1650	0.03143860499
1651	0.03140816291
1652	0.03138702313
1653	0.03137334585
1654	0.03135674198
1655	0.03134781122
1656	0.03133978049
1657	0.03132478793
1658	0.03131163915
1659	0.03125495116
1660	0.03124224742
1661	0.03122727076
1662	0.03122344414
1663	0.03121747375
1664	0.03121508559
1665	0.03120037516
1666	0.03118488789
1667	0.0311792473
1668	0.03116471171
1669	0.03114741842
1670	0.03113337954
1671	0.03106625676
1672	0.03105140924
1673	0.03100517193
1674	0.03100149234
1675	0.03099931081
1676	0.03094372749
1677	0.03089912732
1678	0.03088630438
1679	0.03086719314
1680	0.03086357514
1681	0.03086087306
1682	0.03081849813
1683	0.03075312376
1684	0.03075065414
1685	0.03073859612
1686	0.03073436022
1687	0.0307219704
1688	0.03071023822
1689	0.03065590461
1690	0.03064159354
1691	0.03063881795
1692	0.03062453071
1693	0.03062184453
1694	0.03057012955
1695	0.03053254286
1696	0.03051744699
1697	0.03046741883
1698	0.03045580983
1699	0.03044125239
1700	0.0304395775
1701	0.03038346171
1702	0.03032970031
1703	0.03028076092
1704	0.03025906881
1705	0.03024521867
1706	0.03021384478
1707	0.03021219969
1708	0.03019843698
1709	0.03019520044
1710	0.03019315998
1711	0.03016144435
1712	0.03015642166
1713	0.03010074298
1714	0.03004758159
1715	0.03003902833
1716	0.03003608386
1717	0.02998371919
1718	0.02998004357
1719	0.0299460729
1720	0.02993234396
1721	0.02987066905
1722	0.02985365788
1723	0.02985095382
1724	0.0298024714
1725	0.02980028391
1726	0.02976600329
1727	0.02975287437
1728	0.02968426943
1729	0.02963328362
1730	0.0296224912
1731	0.0295722882
1732	0.02957013845
1733	0.02953512669
1734	0.02952166001
1735	0.02950599591
1736	0.02950309912
1737	0.02947533925
1738	0.02946232955
1739	0.02944921454
1740	0.02944706281
1741	0.02942930659
1742	0.02938610713
1743	0.02938294808
1744	0.02937287092
1745	0.02935704192
1746	0.02935487827
1747	0.02935003638
1748	0.02929782073
1749	0.02925790747
1750	0.0292425255
1751	0.02924012939
1752	0.02920739253
1753	0.02919887106
1754	0.02918854356
1755	0.0291801095
1756	0.02912034988
1757	0.02910799384
1758	0.0290493389
1759	0.0289998889
1760	0.02899599671
1761	0.02897909681
1762	0.02895142237
1763	0.02892289162
1764	0.02889603774
1765	0.02888342341
1766	0.0288421909
1767	0.0287801226
1768	0.028748854
1769	0.0287449638
1770	0.02873607874
1771	0.02867185871
1772	0.02866996129
1773	0.02865606149
1774	0.02862501144
1775	0.02859857281
1776	0.02858895858
1777	0.02857654492
1778	0.02857162952
1779	0.02856889963
1780	0.02856521408
1781	0.02856331865
1782	0.02852844397
1783	0.02851510644
1784	0.02851311763
1785	0.02846884131
1786	0.02842942079
1787	0.02837334673
1788	0.02833675742
1789	0.02831106981
1790	0.02828523318
1791	0.0282687823
1792	0.02823510766
1793	0.02822123766
1794	0.02821655472
1795	0.02820336024
1796	0.02817805608
1797	0.02815868656
1798	0.02814877629
1799	0.02809394201
1800	0.02803556919
1801	0.0279928863
1802	0.02795255582
1803	0.02792802652
1804	0.02788992723
1805	0.02782956362
1806	0.02777969042
1807	0.02776774168
1808	0.02776575287
1809	0.0277271231
1810	0.02769844333
1811	0.02765231729
1812	0.02765042981
1813	0.02763985793
1814	0.02762921055
1815	0.0276065131
1816	0.02759658893
1817	0.02757320404
1818	0.02755456368
1819	0.02755226692
1820	0.02755049268
1821	0.02754702171
1822	0.02753782272
1823	0.02752795815
1824	0.02751514117
1825	0.02751335303
1826	0.02750900984
1827	0.02750740051
1828	0.02745697896
1829	0.02745445967
1830	0.02739874125
1831	0.02735432386
1832	0.02731565436
1833	0.0273109297
1834	0.02725917896
1835	0.02724511623
1836	0.02722193797
1837	0.02719871203
1838	0.02716211081
1839	0.02715223034
1840	0.02709397276
1841	0.02704804738
1842	0.02703804175
1843	0.02703560988
1844	0.02703403234
1845	0.02702284654
1846	0.0270073096
1847	0.02699526151
1848	0.02699174682
1849	0.02698955933
1850	0.02698778311
1851	0.02693391244
1852	0.02693211436
1853	0.0268805782
1854	0.02682385047
1855	0.02678656777
1856	0.0267846187
1857	0.02677475413
1858	0.02673516671
1859	0.02670072118
1860	0.02667378187
1861	0.0266240716
1862	0.02658763329
1863	0.02658575773
1864	0.02658296029
1865	0.02658127745
1866	0.02657078107
1867	0.0265579323
1868	0.02654719154
1869	0.02652280728
1870	0.02648685376
1871	0.02648511926
1872	0.02646285295
1873	0.02645029028
1874	0.02644153833
1875	0.02640508612
1876	0.02637876272
1877	0.02636780341
1878	0.02636614243
1879	0.02632009586
1880	0.02631009022
1881	0.02630855242
1882	0.02630662521
1883	0.02626803319
1884	0.02625161409
1885	0.02624905109
1886	0.02623998721
1887	0.02622295221
1888	0.02621235847
1889	0.02618453304
1890	0.02613315384
1891	0.02608576218
1892	0.02608360648
1893	0.02607933482
1894	0.02607739965
1895	0.0260223786
1896	0.02598987818
1897	0.02594938874
1898	0.02594715754
1899	0.02593704462
1900	0.02589987914
1901	0.02589056691
1902	0.02588252028
1903	0.02584017515
1904	0.02581972082
1905	0.02581821084
1906	0.02580903967
1907	0.025803864
1908	0.02580210964
1909	0.02580006719
1910	0.02574693561
1911	0.02574436665
1912	0.02569774588
1913	0.02569451729
1914	0.02569278876
1915	0.02569048007
1916	0.02568908334
1917	0.02568001747
1918	0.02567828496
1919	0.02566819191
1920	0.0256572624
1921	0.02562287649
1922	0.02558428049
1923	0.02554782232
1924	0.025538824
1925	0.02550711433
1926	0.02547321916
1927	0.02542682091
1928	0.02542510629
1929	0.02538693349
1930	0.02538494269
1931	0.02534968853
1932	0.02534044584
1933	0.02529594501
1934	0.02527062297
1935	0.02525888085
1936	0.02523915569
1937	0.02523804506
1938	0.02520522277
1939	0.02519346674
1940	0.0251862208
1941	0.02517790794
1942	0.02517289917
1943	0.02513045271
1944	0.02509587208
1945	0.02509281238
1946	0.02507376273
1947	0.02505451043
1948	0.02504966656
1949	0.02500419219
1950	0.02499077717
1951	0.02495859861
1952	0.02494825125
1953	0.02492314776
1954	0.02490824858
1955	0.02486715317
1956	0.02484266957
1957	0.02484107812
1958	0.02479703426
1959	0.02475284934
1960	0.02474479675
1961	0.02474369407
1962	0.02473462025
1963	0.02472369274
1964	0.02468303839
1965	0.02467183669
1966	0.02466911475
1967	0.02463740905
1968	0.02461641232
1969	0.0245969216
1970	0.02459185521
1971	0.02458140254
1972	0.02457246582
1973	0.02457064788
1974	0.02456846436
1975	0.02452815771
1976	0.024520576
1977	0.02450351914
1978	0.02446010709
1979	0.02441786329
1980	0.02440918485
1981	0.02440653841
1982	0.02438679934
1983	0.02436484694
1984	0.02431782881
1985	0.0243110021
1986	0.02426284552
1987	0.02425947388
1988	0.02425177097
1989	0.02422393163
1990	0.02420752048
1991	0.02419631481
1992	0.02415024241
1993	0.02414845626
1994	0.02412083944
1995	0.02410238187
1996	0.02408230503
1997	0.02407454252
1998	0.02406524022
1999	0.02405852874
2000	0.0240346849
2001	0.02402564287
2002	0.02401715517
2003	0.02397780617
2004	0.02393310865
2005	0.02390050491
2006	0.02388929129
2007	0.02388485273
2008	0.02385342717
2009	0.02380868594
2010	0.02378834486
2011	0.02374945084
2012	0.02374836802
2013	0.02372767131
2014	0.02371759017
2015	0.02367154757
2016	0.02365202506
2017	0.02363284826
2018	0.02360268434
2019	0.0235967954
2020	0.0235657235
2021	0.02356274724
2022	0.02353568077
2023	0.02352220615
2024	0.02350766659
2025	0.02350011667
2026	0.023498559
2027	0.02349594037
2028	0.0234660546
2029	0.02346380154
2030	0.02344708641
2031	0.02344275912
2032	0.0234342734
2033	0.02342867057
2034	0.02342632214
2035	0.02339629928
2036	0.02338658571
2037	0.02336348295
2038	0.02336224516
2039	0.02335970799
2040	0.02335545818
2041	0.02334821622
2042	0.0233397603
2043	0.02333813508
2044	0.02333345016
2045	0.02332547704
2046	0.02328121265
2047	0.02327302297
